winner_age,winner_id,year
23.5,200384,2024
34.1,105487,2024
23.3,207686,2024
22.7,206909,2024
23.5,207681,2024
36.2,105077,2024
26.9,144719,2024
27.2,124186,2024
28.7,126239,2024
34.1,105487,2024
26.1,200335,2024
36.3,105062,2024
25.4,200473,2024
30.1,106296,2024
34.1,105487,2024
26.1,200335,2024
30.7,106220,2024
36.3,105062,2024
21.5,208010,2024
20.7,209098,2024
25.4,200473,2024
23.1,208363,2024
23.1,208363,2024
22.1,207518,2024
22.1,209260,2024
23.1,208363,2024
27.8,123755,2024
22.1,207518,2024
32.1,105948,2024
22.1,209260,2024
23.1,208363,2024
22.3,207182,2024
32.2,105916,2024
27.8,123755,2024
27.1,132686,2024
22.1,207518,2024
32.1,105948,2024
24.8,200116,2024
22.1,209260,2024
20.8,208278,2024
22.3,207182,2024
28.9,132283,2024
32.2,105916,2024
21.3,208260,2024
27.8,123755,2024
27.1,132686,2024
28.5,106415,2024
22.4,207678,2024
22.5,209113,2024
23.8,207411,2024
20.8,208278,2024
22.4,207678,2024
22.5,209113,2024
30.8,106198,2024
23.8,207411,2024
23.2,208859,2024
20.8,208278,2024
31.5,106065,2024
27.0,126504,2024
22.4,207678,2024
22.8,208169,2024
22.8,208169,2024
25.4,202235,2024
22.8,208169,2024
23.6,200572,2024
31.0,106162,2024
25.4,202235,2024
22.8,208169,2024
25.4,202235,2024
27.1,126504,2024
20.4,210042,2024
31.0,106162,2024
23.6,200572,2024
20.8,209284,2024
24.7,207764,2024
22.8,208169,2024
25.1,200008,2024
24.7,207764,2024
27.1,126504,2024
31.0,106162,2024
20.8,209874,2024
23.0,207729,2024
22.9,202090,2024
23.8,206467,2024
25.4,202235,2024
31.5,106065,2024
33.4,105671,2024
25.4,200462,2024
23.6,200572,2024
20.8,209284,2024
20.4,210042,2024
23.8,206467,2024
33.9,105561,2024
24.7,207764,2024
33.4,105671,2024
24.1,202277,2024
25.4,200462,2024
20.8,209284,2024
33.9,105561,2024
25.4,200462,2024
18.3,210120,2024
22.0,209911,2024
33.4,105671,2024
24.7,207764,2024
24.1,202277,2024
25.0,200385,2024
23.9,202354,2024
23.8,206467,2024
,211768,2024
30.1,106298,2024
30.1,106298,2024
31.5,106075,2024
23.5,207681,2024
30.1,106298,2024
30.7,106220,2024
31.5,106075,2024
23.5,207681,2024
22.7,209209,2024
20.6,208819,2024
30.1,106298,2024
18.2,212082,2024
30.7,106220,2024
31.5,106075,2024
33.8,105589,2024
23.5,207681,2024
22.4,207678,2024
22.7,209209,2024
25.3,200259,2024
22.8,202261,2024
20.6,208819,2024
30.1,106298,2024
27.9,123828,2024
18.3,212021,2024
18.2,212082,2024
30.7,106220,2024
21.6,209903,2024
31.5,106075,2024
22.1,208361,2024
33.8,105589,2024
22.2,208882,2024
20.6,208819,2024
25.7,200346,2024
33.6,105633,2024
21.2,208843,2024
33.8,105589,2024
19.3,210338,2024
32.3,110751,2024
20.6,208819,2024
26.2,126197,2024
25.7,200346,2024
33.6,105633,2024
27.8,111192,2024
18.7,212063,2024
21.2,208843,2024
25.6,144923,2024
33.8,105589,2024
20.1,209860,2024
19.3,210338,2024
30.8,106210,2024
30.8,106210,2024
23.1,206904,2024
21.3,209182,2024
30.8,106210,2024
26.4,144684,2024
23.1,206904,2024
20.0,210012,2024
21.3,209182,2024
30.8,106210,2024
25.9,200216,2024
26.4,144684,2024
23.5,200484,2024
23.1,206904,2024
25.4,200266,2024
22.2,209857,2024
20.0,210012,2024
21.3,209182,2024
22.8,206889,2024
34.2,105477,2024
30.8,106210,2024
25.9,200216,2024
27.9,126127,2024
26.4,144684,2024
29.1,111505,2024
20.7,210262,2024
23.5,200484,2024
31.0,106177,2024
23.1,206904,2024
21.9,208269,2024
25.4,200266,2024
25.1,207605,2024
22.8,206889,2024
32.1,105932,2024
21.3,209322,2024
21.9,208269,2024
22.5,207231,2024
25.1,207605,2024
24.3,207415,2024
22.8,206889,2024
25.9,200216,2024
32.1,105932,2024
21.3,209322,2024
21.9,208269,2024
24.1,208071,2024
22.5,207231,2024
19.7,209865,2024
23.1,208262,2024
25.7,200273,2024
23.1,208262,2024
22.0,208913,2024
25.7,200273,2024
23.1,208262,2024
24.8,144973,2024
30.2,106292,2024
22.0,208913,2024
25.7,200273,2024
20.0,210044,2024
20.0,209226,2024
23.1,208262,2024
29.3,106380,2024
24.8,144973,2024
27.5,122078,2024
30.2,106292,2024
22.0,208913,2024
21.3,208223,2024
25.7,200273,2024
24.2,208364,2024
20.0,210044,2024
25.2,144985,2024
20.0,209226,2024
20.0,208293,2024
23.1,208262,2024
32.1,105952,2024
29.3,106380,2024
26.0,200331,2024
24.8,144973,2024
24.2,208364,2024
26.0,200331,2024
23.1,208262,2024
24.2,207803,2024
24.7,200297,2024
24.8,202378,2024
23.9,206573,2024
23.5,208866,2024
24.2,207803,2024
23.3,208874,2024
25.6,208871,2024
24.8,202378,2024
24.6,202305,2024
22.2,207352,2024
31.4,106078,2024
22.2,207352,2024
31.4,106078,2024
21.7,208230,2024
22.2,207352,2024
20.6,210340,2024
31.4,106078,2024
26.2,200666,2024
25.0,200443,2024
21.7,208230,2024
25.9,126555,2024
22.2,207352,2024
25.6,200329,2024
20.6,210340,2024
26.0,126845,2024
31.4,106078,2024
23.1,209262,2024
26.2,200666,2024
25.0,200443,2024
31.3,106109,2024
21.7,208230,2024
26.8,111805,2024
25.9,126555,2024
31.3,121411,2024
24.1,209038,2024
22.2,207352,2024
25.6,200329,2024
26.5,144751,2024
26.0,200587,2024
20.6,210340,2024
26.2,200666,2024
24.1,209038,2024
34.9,105339,2024
27.5,111806,2024
25.6,200329,2024
20.8,210317,2024
33.8,105575,2024
26.2,200666,2024
23.8,202168,2024
24.1,209038,2024
34.9,105339,2024
25.3,134329,2024
26.5,126208,2024
27.5,111806,2024
25.7,144915,2024
25.6,200329,2024
20.8,210317,2024
24.7,208389,2024
20.7,210262,2024
20.7,210262,2024
28.0,111200,2024
20.7,210262,2024
22.2,208882,2024
30.9,106187,2024
28.0,111200,2024
30.6,110602,2024
20.7,210262,2024
31.0,106167,2024
22.2,208882,2024
23.5,202320,2024
30.9,106187,2024
28.0,111200,2024
27.9,123828,2024
19.6,210506,2024
30.6,110602,2024
22.1,208361,2024
20.7,210262,2024
26.8,200240,2024
31.0,106167,2024
21.5,207494,2024
22.2,208882,2024
24.5,200516,2024
23.5,202320,2024
30.9,106187,2024
22.4,207182,2024
27.1,144750,2024
28.0,111200,2024
23.0,207729,2024
27.9,123828,2024
21.6,209903,2024
27.5,122078,2024
29.1,106393,2024
27.2,126663,2024
25.0,200385,2024
22.9,202090,2024
21.6,209903,2024
32.3,110751,2024
27.5,122078,2024
19.3,209147,2024
32.6,105836,2024
29.1,106393,2024
27.2,126663,2024
25.7,145001,2024
25.0,200385,2024
23.1,207797,2024
22.9,202090,2024
25.3,144672,2024
25.0,200443,2024
36.6,105011,2024
25.0,200443,2024
36.6,105011,2024
25.0,200318,2024
25.0,200443,2024
32.2,105902,2024
26.0,126845,2024
36.6,105011,2024
25.0,200318,2024
26.8,111805,2024
33.8,105575,2024
25.0,200443,2024
21.8,209259,2024
32.2,105902,2024
26.0,126845,2024
25.6,200329,2024
36.6,105011,2024
33.9,105539,2024
25.0,200318,2024
25.3,200677,2024
25.3,134329,2024
26.8,111805,2024
32.1,105938,2024
33.8,105575,2024
30.7,106227,2024
25.0,200443,2024
27.9,111454,2024
21.8,209259,2024
29.4,106368,2024
32.2,105902,2024
25.6,200329,2024
24.7,208389,2024
25.3,134329,2024
24.7,200366,2024
30.7,106227,2024
27.3,124154,2024
25.6,200329,2024
26.9,117359,2024
24.7,208389,2024
23.9,202113,2024
25.3,134329,2024
29.3,124040,2024
26.5,126208,2024
24.7,200366,2024
28.9,144682,2024
30.7,106227,2024
27.3,124154,2024
26.1,144730,2024
31.0,106177,2024
22.9,208316,2024
31.0,106177,2024
25.4,200473,2024
22.9,208316,2024
31.0,106177,2024
31.9,106000,2024
25.4,200473,2024
23.2,207608,2024
22.9,208316,2024
25.7,144821,2024
26.6,123961,2024
31.0,106177,2024
24.2,202127,2024
31.9,106000,2024
25.4,200473,2024
23.6,200572,2024
28.1,133835,2024
23.2,207608,2024
22.9,208316,2024
27.1,144826,2024
25.0,200610,2024
25.7,144821,2024
26.6,123961,2024
30.3,106283,2024
31.0,106177,2024
31.1,106137,2024
26.7,200647,2024
24.2,202127,2024
18.3,212021,2024
31.9,106000,2024
19.5,210498,2024
23.2,207608,2024
21.9,208269,2024
31.5,106065,2024
24.3,202398,2024
27.0,200255,2024
26.7,126535,2024
23.2,207608,2024
23.8,208069,2024
31.1,106137,2024
21.9,208269,2024
22.8,206889,2024
31.5,106065,2024
30.8,109686,2024
27.0,200255,2024
29.3,106378,2024
19.8,209950,2024
19.8,209950,2024
27.0,124079,2024
19.8,209950,2024
30.2,106296,2024
19.2,209992,2024
27.0,124079,2024
19.8,209950,2024
28.0,106423,2024
20.8,208659,2024
30.2,106296,2024
33.9,105554,2024
19.2,209992,2024
36.0,105138,2024
27.0,124079,2024
28.5,122298,2024
25.3,200188,2024
28.0,106423,2024
20.8,208659,2024
30.2,106296,2024
36.9,104918,2024
33.9,105554,2024
22.2,208004,2024
19.2,209992,2024
36.0,105138,2024
31.2,106121,2024
39.1,104527,2024
27.5,111460,2024
22.9,208021,2024
27.3,126523,2024
25.3,200188,2024
30.2,106288,2024
27.5,111460,2024
33.1,105732,2024
22.9,208021,2024
28.4,131905,2024
25.3,200188,2024
23.6,202260,2024
23.3,208859,2024
22.1,207518,2024
22.2,209260,2024
28.9,132283,2024
23.3,208859,2024
22.1,207518,2024
26.2,200335,2024
23.2,208286,2024
22.2,209260,2024
25.3,200670,2024
28.9,132283,2024
23.3,208859,2024
22.7,206909,2024
33.4,105676,2024
26.2,200335,2024
21.3,208353,2024
36.9,104926,2024
27.8,144817,2024
22.2,209260,2024
32.4,105870,2024
25.3,200670,2024
32.1,105948,2024
25.0,200325,2024
23.3,208859,2024
22.7,206909,2024
22.1,207518,2024
23.3,208859,2024
26.2,200335,2024
21.3,208353,2024
27.8,144817,2024
22.9,208233,2024
26.2,200335,2024
27.1,126504,2024
21.3,208353,2024
22.4,206748,2024
27.8,144817,2024
25.1,200008,2024
22.9,208233,2024
23.3,207608,2024
23.3,207608,2024
20.8,209284,2024
23.3,207608,2024
29.5,109054,2024
20.8,209284,2024
30.8,109686,2024
23.3,207608,2024
21.3,209182,2024
29.5,109054,2024
29.4,123993,2024
20.8,209284,2024
26.7,126535,2024
30.8,109686,2024
27.4,144870,2024
23.3,207608,2024
33.7,105613,2024
21.3,209182,2024
19.0,210202,2024
19.3,209147,2024
29.5,109054,2024
29.4,123993,2024
24.3,207415,2024
20.8,209284,2024
20.7,210167,2024
26.7,126535,2024
24.3,202398,2024
,212309,2024
30.8,109686,2024
27.4,144870,2024
32.3,105911,2024
,212309,2024
35.8,105180,2024
23.8,206553,2024
25.9,208104,2024
33.7,105613,2024
26.5,132837,2024
,212309,2024
26.5,144907,2024
35.8,105180,2024
26.0,211594,2024
23.8,206553,2024
31.0,122113,2024
25.9,208104,2024
23.8,209518,2024
23.3,127123,2024
33.7,105613,2024
24.1,208071,2024
26.5,132837,2024
21.1,209850,2024
26.8,126762,2024
21.1,209850,2024
20.7,210340,2024
26.8,126762,2024
21.1,209850,2024
24.5,206703,2024
20.7,210340,2024
29.5,106368,2024
28.0,106425,2024
26.8,126762,2024
21.1,209850,2024
31.5,106078,2024
24.5,206703,2024
24.0,206750,2024
20.7,210340,2024
24.6,207669,2024
26.1,200265,2024
29.5,106368,2024
28.0,106425,2024
29.7,106348,2024
26.8,126762,2024
27.3,134068,2024
26.9,208144,2024
21.1,209850,2024
25.0,207130,2024
31.5,106078,2024
24.5,206703,2024
27.6,123795,2024
24.0,206750,2024
26.0,200277,2024
26.1,200265,2024
24.8,207171,2024
24.0,207239,2024
29.7,106348,2024
24.3,207987,2024
24.7,200366,2024
26.1,200265,2024
26.0,202346,2024
24.8,207171,2024
22.2,209951,2024
18.8,210409,2024
24.0,207239,2024
29.7,106348,2024
21.7,208876,2024
24.3,207987,2024
19.5,210250,2024
24.7,200366,2024
23.1,210265,2024
18.3,212082,2024
28.3,111794,2024
18.3,212082,2024
28.3,111794,2024
24.7,202342,2024
19.6,210498,2024
18.3,212082,2024
27.0,200255,2024
28.3,111794,2024
24.7,202342,2024
24.7,207484,2024
31.6,106065,2024
19.6,210498,2024
22.5,208343,2024
18.3,212082,2024
23.0,200374,2024
27.0,200255,2024
23.1,207797,2024
28.3,111794,2024
24.7,202342,2024
18.8,212063,2024
24.7,207484,2024
20.8,209874,2024
22.6,202262,2024
31.6,106065,2024
19.6,210498,2024
26.0,200216,2024
32.8,105806,2024
22.5,208343,2024
18.3,212082,2024
25.3,144985,2024
32.2,105932,2024
27.1,126627,2024
23.2,200672,2024
20.0,210053,2024
24.7,207484,2024
24.7,202342,2024
32.2,105932,2024
27.1,126627,2024
24.1,202146,2024
23.2,200672,2024
33.8,105589,2024
24.8,207764,2024
20.0,210053,2024
21.2,208843,2024
24.7,207484,2024
25.3,144970,2024
24.7,202342,2024
29.7,106254,2023
19.2,209226,2023
34.0,123896,2023
24.5,134329,2023
26.1,132041,2023
29.0,207736,2023
31.3,105944,2023
19.9,209060,2023
19.2,209226,2023
34.0,123896,2023
22.2,207729,2023
22.4,127123,2023
19.8,102093,2023
19.9,209060,2023
24.5,200677,2023
24.6,200748,2023
35.8,105011,2023
33.2,105539,2023
20.0,208659,2023
30.5,106109,2023
19.8,210340,2023
22.7,202320,2023
19.6,209406,2023
30.7,106071,2023
26.8,123795,2023
28.9,111187,2023
22.4,208013,2023
34.0,123896,2023
26.1,117357,2023
31.6,105877,2023
24.5,200677,2023
35.8,105011,2023
20.0,208659,2023
22.7,202320,2023
19.6,209406,2023
26.8,123795,2023
34.0,123896,2023
26.1,117357,2023
35.8,105011,2023
20.0,208659,2023
26.8,123795,2023
34.0,123896,2023
35.8,105011,2023
34.0,123896,2023
35.8,105011,2023
24.2,208055,2023
20.8,209254,2023
27.6,106410,2023
28.2,124040,2023
29.8,106187,2023
35.9,104907,2023
31.0,105943,2023
23.4,200516,2023
24.0,200008,2023
30.5,111436,2023
30.0,111761,2023
19.7,208659,2023
29.8,106187,2023
35.9,104907,2023
23.4,200516,2023
24.0,200008,2023
21.2,209279,2023
23.4,200516,2023
17.9,210202,2023
25.3,144642,2023
30.1,110618,2023
25.5,123961,2023
19.7,208659,2023
29.8,106187,2023
28.9,136440,2023
31.6,105814,2023
31.0,105952,2023
26.8,123828,2023
23.0,206307,2023
22.4,207681,2023
21.9,202058,2023
21.2,209279,2023
23.4,200516,2023
25.3,144642,2023
19.7,208659,2023
28.9,136440,2023
31.6,105814,2023
26.8,123828,2023
21.9,202058,2023
23.4,200516,2023
25.3,144642,2023
28.9,136440,2023
26.8,123828,2023
25.3,144642,2023
28.9,136440,2023
25.3,144642,2023
20.5,209182,2023
23.3,202277,2023
24.4,144985,2023
28.1,200550,2023
23.9,207484,2023
24.8,200329,2023
21.1,209142,2023
22.4,207213,2023
21.4,209164,2023
23.1,202354,2023
24.3,200713,2023
24.6,200473,2023
20.5,209182,2023
24.4,144985,2023
24.8,200329,2023
22.4,207213,2023
21.4,209164,2023
24.6,200473,2023
27.1,106426,2023
26.3,144826,2023
23.3,206307,2023
25.9,111576,2023
29.4,106293,2023
20.5,209405,2023
22.4,207213,2023
24.3,207663,2023
20.7,207494,2023
29.4,106292,2023
26.0,200240,2023
25.3,127760,2023
30.0,109686,2023
23.5,207415,2023
22.8,202260,2023
23.7,200436,2023
26.3,144826,2023
25.9,111576,2023
20.5,209405,2023
22.4,207213,2023
20.7,207494,2023
25.3,127760,2023
23.5,207415,2023
22.8,202260,2023
25.9,111576,2023
20.5,209405,2023
20.7,207494,2023
22.8,202260,2023
25.9,111576,2023
20.7,207494,2023
25.9,111576,2023
32.8,105487,2023
21.1,208103,2023
33.7,105311,2023
26.6,111153,2023
28.8,106296,2023
30.8,105948,2023
23.9,208055,2023
28.6,106329,2023
21.1,208103,2023
26.6,111153,2023
28.8,106296,2023
28.6,106329,2023
20.9,207925,2023
26.5,144645,2023
29.0,106310,2023
29.7,109686,2023
19.5,209916,2023
25.8,200240,2023
24.6,144923,2023
29.6,106234,2023
20.9,207925,2023
29.0,106310,2023
19.5,209916,2023
29.6,106234,2023
23.8,200615,2023
19.0,209950,2023
28.1,111456,2023
24.4,200670,2023
27.9,126239,2023
32.0,105777,2023
28.3,126129,2023
26.0,126205,2023
19.0,209950,2023
28.1,111456,2023
32.0,105777,2023
26.0,126205,2023
33.4,105477,2023
24.1,200267,2023
19.9,209098,2023
22.0,202261,2023
24.9,144972,2023
33.3,105487,2023
31.9,105814,2023
24.1,200514,2023
24.1,200267,2023
19.9,209098,2023
33.3,105487,2023
24.1,200514,2023
30.5,106109,2023
27.9,109734,2023
35.8,105011,2023
27.1,111454,2023
25.3,126283,2023
22.7,202320,2023
26.5,124154,2023
26.8,123795,2023
30.5,106109,2023
27.1,111454,2023
25.3,126283,2023
26.5,124154,2023
31.1,106000,2023
21.9,209209,2023
30.0,106198,2023
22.4,207608,2023
30.6,106075,2023
24.9,144821,2023
28.3,111505,2023
24.6,200303,2023
21.9,209209,2023
30.0,106198,2023
30.6,106075,2023
24.6,200303,2023
26.7,123809,2023
33.4,105487,2023
29.1,106329,2023
31.9,105819,2023
21.7,207678,2023
20.0,209098,2023
20.8,209903,2023
33.4,105487,2023
29.9,110602,2023
31.9,105819,2023
20.0,209098,2023
26.6,134472,2023
25.2,127339,2023
25.1,133297,2023
28.3,133975,2023
26.7,123795,2023
31.3,105916,2023
33.5,105430,2023
27.1,111153,2023
25.2,127339,2023
25.1,133297,2023
31.3,105916,2023
27.1,111153,2023
26.1,126340,2023
31.3,105882,2023
25.8,126964,2023
32.9,105561,2023
26.4,126120,2023
20.7,209070,2023
20.3,209405,2023
28.9,106329,2023
31.3,105882,2023
25.8,126964,2023
26.4,126120,2023
20.3,209405,2023
22.8,207686,2023
25.1,200329,2023
28.2,126239,2023
28.0,122298,2023
29.4,136440,2023
28.7,133975,2023
23.6,205734,2023
29.3,106331,2023
22.8,207686,2023
28.0,122298,2023
28.7,133975,2023
29.3,106331,2023
24.7,200677,2023
30.7,106121,2023
24.4,200514,2023
21.8,207733,2023
31.1,106034,2023
30.2,106218,2023
27.3,106426,2023
22.6,208014,2023
30.7,106121,2023
21.8,207733,2023
30.2,106218,2023
27.3,106426,2023
35.7,105077,2023
24.0,206681,2023
23.0,207830,2023
24.5,200325,2023
26.7,124186,2023
28.4,132283,2023
22.2,209209,2023
28.4,131934,2023
35.7,105077,2023
23.0,207830,2023
26.7,124186,2023
22.2,209209,2023
28.7,123921,2023
25.2,200218,2023
21.1,209512,2023
21.7,208004,2023
19.9,209406,2023
27.6,133835,2023
24.8,200188,2023
29.7,106288,2023
28.7,123921,2023
21.7,208004,2023
19.9,209406,2023
29.7,106288,2023
30.2,106218,2023
33.3,105583,2023
29.4,106331,2023
30.1,106233,2023
31.7,105916,2023
29.7,106296,2023
25.5,133297,2023
28.0,106415,2023
30.6,106148,2023
24.8,200670,2023
28.0,122298,2023
27.4,124116,2023
29.5,111442,2023
26.2,126128,2023
30.2,106218,2023
30.1,106233,2023
31.7,105916,2023
28.0,106415,2023
24.8,200670,2023
28.0,122298,2023
26.2,126128,2023
20.6,209070,2023
29.7,109686,2023
27.9,131934,2023
16.1,210730,2023
25.7,134457,2023
26.9,111200,2023
29.6,106220,2023
27.0,126409,2023
29.7,109686,2023
27.9,131934,2023
26.9,111200,2023
29.6,106220,2023
28.5,126612,2023
29.2,106348,2023
24.3,206589,2023
22.5,207992,2023
27.0,122078,2023
25.2,200346,2023
21.2,209326,2023
25.5,211594,2023
29.4,106328,2023
28.7,111515,2023
26.7,126206,2023
31.8,110751,2023
29.2,106348,2023
22.5,207992,2023
25.2,200346,2023
21.2,209326,2023
28.7,111515,2023
31.8,110751,2023
25.5,200587,2023
32.2,105815,2023
29.8,106283,2023
29.6,106310,2023
19.1,210506,2023
17.8,210120,2023
18.5,210460,2023
23.0,202320,2023
21.9,207182,2023
21.2,209326,2023
31.8,110751,2023
20.9,208260,2023
23.3,202420,2023
28.7,111515,2023
31.2,106045,2023
20.1,102093,2023
32.2,105815,2023
29.6,106310,2023
19.1,210506,2023
18.5,210460,2023
21.9,207182,2023
20.9,208260,2023
23.3,202420,2023
31.2,106045,2023
32.2,105815,2023
19.1,210506,2023
21.9,207182,2023
31.2,106045,2023
19.1,210506,2023
31.2,106045,2023
19.1,210506,2023
20.4,209070,2023
24.4,144972,2023
19.5,208134,2023
33.7,105332,2023
26.3,134472,2023
26.2,123809,2023
21.6,206889,2023
33.0,105477,2023
24.4,144972,2023
19.5,208134,2023
26.3,134472,2023
21.6,206889,2023
26.8,111512,2023
32.7,105539,2023
29.7,106187,2023
22.3,202320,2023
17.4,210084,2023
21.6,208169,2023
29.0,106288,2023
30.2,106072,2023
18.0,211577,2023
23.8,200418,2023
24.0,200188,2023
21.9,206904,2023
26.8,111512,2023
29.7,106187,2023
21.6,208169,2023
30.2,106072,2023
23.8,200418,2023
21.9,206904,2023
21.6,208169,2023
29.8,106167,2023
30.2,106072,2023
24.5,144972,2023
18.7,209414,2023
24.0,200390,2023
24.5,145001,2023
30.9,105938,2023
35.7,104932,2023
17.1,210120,2023
26.6,123828,2023
26.8,126409,2023
21.1,206748,2023
28.0,126107,2023
26.3,134472,2023
30.6,121531,2023
21.6,208169,2023
30.2,106072,2023
18.7,209414,2023
30.9,105938,2023
17.1,210120,2023
26.6,123828,2023
21.1,206748,2023
30.6,121531,2023
21.6,208169,2023
30.9,105938,2023
26.6,123828,2023
21.1,206748,2023
21.6,208169,2023
21.1,206748,2023
21.1,206748,2023
21.6,209209,2023
25.6,126128,2023
24.3,200303,2023
33.3,105430,2023
24.9,127760,2023
26.8,111153,2023
26.9,126846,2023
24.5,206499,2023
24.6,144972,2023
24.5,127157,2023
25.7,126214,2023
26.8,106426,2023
33.8,105332,2023
26.9,106423,2023
32.9,105526,2023
26.4,111190,2023
25.0,200335,2023
22.1,207608,2023
22.4,207830,2023
28.9,111442,2023
24.9,133297,2023
28.7,106331,2023
25.0,127339,2023
26.0,132686,2023
25.6,126128,2023
24.3,200303,2023
26.8,111153,2023
26.9,126846,2023
24.5,127157,2023
26.8,106426,2023
33.8,105332,2023
32.9,105526,2023
25.0,200335,2023
28.9,111442,2023
24.9,133297,2023
26.0,132686,2023
24.8,126555,2023
22.1,208859,2023
32.8,105526,2023
33.3,105430,2023
21.2,207182,2023
27.7,109739,2023
22.0,208286,2023
26.9,106423,2023
21.5,209209,2023
26.7,106426,2023
30.1,106121,2023
23.5,200615,2023
18.0,209992,2023
26.3,111190,2023
20.2,208260,2023
25.7,126214,2023
33.5,105406,2023
26.9,126846,2023
21.1,209857,2023
26.0,124186,2023
25.0,127339,2023
37.1,104665,2023
22.0,208014,2023
31.6,105815,2023
24.8,126555,2023
32.8,105526,2023
27.7,109739,2023
26.9,106423,2023
26.7,106426,2023
30.1,106121,2023
26.3,111190,2023
25.7,126214,2023
26.9,126846,2023
21.1,209857,2023
25.0,127339,2023
22.0,208014,2023
25.5,126128,2023
24.4,144707,2023
28.9,106296,2023
26.2,111460,2023
29.4,106234,2023
23.7,200514,2023
30.9,105932,2023
30.7,106005,2023
24.4,144707,2023
28.9,106296,2023
29.4,106234,2023
30.7,106005,2023
30.1,106121,2023
29.1,125802,2023
31.1,105936,2023
31.1,105916,2023
24.7,200005,2023
32.7,105583,2023
29.7,106214,2023
19.6,208134,2023
23.6,200615,2023
33.9,105332,2023
18.9,209414,2023
26.4,123809,2023
32.9,105526,2023
24.0,200325,2023
29.1,125802,2023
31.1,105916,2023
24.7,200005,2023
19.6,208134,2023
23.6,200615,2023
26.4,123809,2023
32.9,105526,2023
29.1,106329,2023
23.3,205734,2023
29.4,106293,2023
27.1,106426,2023
27.2,111200,2023
30.7,106075,2023
27.1,123828,2023
27.0,123755,2023
23.3,205734,2023
27.1,106426,2023
27.2,111200,2023
27.1,123828,2023
26.9,123828,2023
27.0,106423,2023
23.5,206681,2023
25.2,200335,2023
21.0,207925,2023
21.4,207182,2023
27.1,126409,2023
31.4,105870,2023
27.8,109739,2023
28.0,109303,2023
25.4,144642,2023
21.4,207678,2023
25.7,126128,2023
25.8,200240,2023
26.0,124079,2023
20.3,208353,2023
18.9,209950,2023
22.4,207686,2023
30.0,106162,2023
26.2,124186,2023
27.0,111200,2023
24.6,127157,2023
26.1,126504,2023
23.7,200615,2023
27.0,106423,2023
23.5,206681,2023
21.0,207925,2023
31.4,105870,2023
28.0,109303,2023
21.4,207678,2023
25.7,126128,2023
26.0,124079,2023
18.9,209950,2023
26.2,124186,2023
24.6,127157,2023
23.7,200615,2023
20.6,208260,2023
25.3,200587,2023
25.8,131999,2023
20.1,208278,2023
30.0,106216,2023
24.4,200008,2023
19.3,210044,2023
26.5,208485,2023
32.9,105614,2023
26.0,200647,2023
28.4,111515,2023
18.4,209992,2023
20.6,208260,2023
20.1,208278,2023
30.0,106216,2023
26.5,208485,2023
32.9,105614,2023
18.4,209992,2023
31.2,106005,2023
27.3,106423,2023
30.5,106121,2023
24.3,144895,2023
28.0,111790,2023
25.3,126845,2023
27.1,106426,2023
29.1,106331,2023
33.7,105430,2023
30.0,106218,2023
34.0,123896,2023
22.4,208286,2023
30.9,106043,2023
27.3,126846,2023
27.3,106423,2023
30.5,106121,2023
25.3,126845,2023
27.1,106426,2023
30.0,106218,2023
22.4,208286,2023
30.9,106043,2023
33.1,105583,2023
30.2,106186,2023
30.9,106043,2023
22.7,207686,2023
25.3,126845,2023
24.0,200615,2023
27.1,144817,2023
29.3,111442,2023
24.3,144895,2023
24.9,127157,2023
26.8,111190,2023
19.1,209950,2023
27.1,123755,2023
27.3,106423,2023
33.1,105583,2023
22.7,207686,2023
25.3,126845,2023
29.3,111442,2023
24.3,144895,2023
19.1,209950,2023
27.3,106423,2023
21.3,209113,2023
24.8,200587,2023
26.0,126206,2023
30.0,110618,2023
25.0,111578,2023
20.1,208260,2023
29.0,106283,2023
39.2,104269,2023
24.8,200587,2023
26.0,126206,2023
20.1,208260,2023
39.2,104269,2023
30.4,106075,2023
23.7,207546,2023
23.1,208071,2023
27.0,126409,2023
33.2,105477,2023
24.1,207704,2023
24.6,144972,2023
31.6,105841,2023
33.9,105332,2023
24.4,200303,2023
22.2,207608,2023
22.1,208286,2023
30.4,106075,2023
23.1,208071,2023
33.2,105477,2023
31.6,105841,2023
24.4,200303,2023
22.1,208286,2023
28.6,133975,2023
33.9,105430,2023
22.1,209209,2023
29.7,106281,2023
22.3,202261,2023
24.9,200303,2023
18.1,209976,2023
23.0,207830,2023
28.6,133975,2023
22.1,209209,2023
24.9,200303,2023
18.1,209976,2023
33.4,105487,2023
22.5,207608,2023
21.2,207925,2023
26.7,144645,2023
23.1,207411,2023
25.6,144642,2023
21.9,209209,2023
31.1,106000,2023
33.4,105487,2023
21.2,207925,2023
23.1,207411,2023
21.9,209209,2023
32.9,105575,2023
22.2,208014,2023
19.9,208659,2023
26.2,122548,2023
23.0,207411,2023
32.5,105676,2023
32.2,105732,2023
18.9,209950,2023
32.9,105575,2023
19.9,208659,2023
32.5,105676,2023
18.9,209950,2023
20.0,102093,2023
34.5,105311,2023
24.6,200390,2023
36.0,105011,2023
24.2,206589,2023
28.1,117356,2023
34.2,105376,2023
26.3,117361,2023
19.3,209928,2023
25.1,200218,2023
24.7,200188,2023
30.0,110602,2023
20.0,102093,2023
36.0,105011,2023
24.2,206589,2023
34.2,105376,2023
19.3,209928,2023
30.0,110602,2023
20.1,208134,2023
